Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210011","Number of people undernourished (million) (3-year average)","20162018","2016-2018","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210011","Number of people undernourished (million) (3-year average)","20172019","2017-2019","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210011","Number of people undernourished (million) (3-year average)","20182020","2018-2020","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210011","Number of people undernourished (million) (3-year average)","20192021","2019-2021","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","","O","Missing value",""
